genes,log2FoldChange
evm.TU.Ap4.4878,0.454923170920216
evm.TU.Ap4.4879,NA
evm.TU.Ap4.488,0.00039510315757118
evm.TU.Ap4.4880,-1.12514856421163
evm.TU.Ap4.4881,0.454923170920216
evm.TU.Ap4.4882,0.688131229993113
evm.TU.Ap4.4883,NA
evm.TU.Ap4.4884,0.902398225000937
evm.TU.Ap4.4885,NA
evm.TU.Ap4.4886,NA
evm.TU.Ap4.4887,-1.06231022691847
evm.TU.Ap4.4888,0.454923170920216
evm.TU.Ap4.4889,0.867117847397456
evm.TU.Ap4.489,NA
evm.TU.Ap4.4890,NA
evm.TU.Ap4.4891,0.230166342917782
evm.TU.Ap4.4892,1.57356769127444
evm.TU.Ap4.4893,NA
evm.TU.Ap4.4894,-1.09147948597513
evm.TU.Ap4.4895,-0.472156467590926
evm.TU.Ap4.4896,NA
evm.TU.Ap4.4897,1.65533386960476
evm.TU.Ap4.4898,NA
evm.TU.Ap4.4899,NA
evm.TU.Ap4.49,0.567131361568887
evm.TU.Ap4.490,-0.86449966287902
evm.TU.Ap4.4900,NA
evm.TU.Ap4.4901,NA
evm.TU.Ap4.4902,NA
evm.TU.Ap4.4903,-3.3662852850564
evm.TU.Ap4.4904,-0.774533457695461
evm.TU.Ap4.4905,0.0726427384957177
evm.TU.Ap4.4906,-2.02400783075502
evm.TU.Ap4.4907,0.454923170920216
evm.TU.Ap4.4908,1.22778659410997
evm.TU.Ap4.4909,NA
evm.TU.Ap4.491,0.428925287898382
evm.TU.Ap4.4910,0.454923170920216
evm.TU.Ap4.4911,-1.61763392171744
evm.TU.Ap4.4912,-1.07258238410747
evm.TU.Ap4.4913,0.0942544242077079
evm.TU.Ap4.4914,1.22778659410997
evm.TU.Ap4.4915,0.197007973600571
evm.TU.Ap4.4916,NA
evm.TU.Ap4.4917,0.454923170920216
evm.TU.Ap4.4918,NA
evm.TU.Ap4.4919,0.454923170920216
evm.TU.Ap4.492,1.8912419780293
evm.TU.Ap4.4920,-0.186777436065223
evm.TU.Ap4.4921,1.22778659410997
evm.TU.Ap4.4922,-0.717651362283453
evm.TU.Ap4.4923,NA
evm.TU.Ap4.4924,NA
evm.TU.Ap4.4925,NA
evm.TU.Ap4.4926,-2.10149698641006
evm.TU.Ap4.4927,-0.210093872898087
evm.TU.Ap4.4928,0.0942544242077079
evm.TU.Ap4.4929,NA
evm.TU.Ap4.493,NA
evm.TU.Ap4.4930,1.22778659410997
evm.TU.Ap4.4931,-1.18871112587274
evm.TU.Ap4.4932,-2.6836203471489
evm.TU.Ap4.4933,NA
evm.TU.Ap4.4934,-0.437546354824223
evm.TU.Ap4.4935,0.157996871015824
evm.TU.Ap4.4936,-0.270898054357532
evm.TU.Ap4.4937,NA
evm.TU.Ap4.4938,0.094254424207707
evm.TU.Ap4.4939,NA
evm.TU.Ap4.494,0.867117847397456
evm.TU.Ap4.4940,NA
evm.TU.Ap4.4941,-0.08989064731597
evm.TU.Ap4.4942,-1.22432842709244
evm.TU.Ap4.4943,NA
evm.TU.Ap4.4944,NA
evm.TU.Ap4.4945,NA
evm.TU.Ap4.4946,NA
evm.TU.Ap4.4947,NA
evm.TU.Ap4.4948,NA
evm.TU.Ap4.4949,NA
evm.TU.Ap4.495,0.214610558092106
evm.TU.Ap4.4950,NA
evm.TU.Ap4.4951,0.867117847397456
evm.TU.Ap4.4952,0.141883509903297
evm.TU.Ap4.4953,0.936721586905155
evm.TU.Ap4.4954,0.506452984379894
evm.TU.Ap4.4955,1.22778659410997
evm.TU.Ap4.4956,NA
evm.TU.Ap4.4957,NA
evm.TU.Ap4.4958,0.156107428986389
evm.TU.Ap4.4959,3.00107023781183
evm.TU.Ap4.496,NA
evm.TU.Ap4.4960,NA
evm.TU.Ap4.4961,0.450728923634786
evm.TU.Ap4.4962,-0.0658418491439648
evm.TU.Ap4.4963,-0.259374292718399
evm.TU.Ap4.4964,0.703433791682517
evm.TU.Ap4.4965,0.506454782265549
evm.TU.Ap4.4966,1.22778659410997
evm.TU.Ap4.4967,NA
evm.TU.Ap4.4968,-0.04282110078297
evm.TU.Ap4.4969,0.0942544242077072
evm.TU.Ap4.497,-0.156678365321447
evm.TU.Ap4.4970,-0.345487655744035
evm.TU.Ap4.4971,-1.4765524774785
evm.TU.Ap4.4972,0.639882729567335
evm.TU.Ap4.4973,-0.246793001130994
evm.TU.Ap4.4974,0.0999550014362395
evm.TU.Ap4.4975,0.0545426038899138
evm.TU.Ap4.4976,1.57143030480813
evm.TU.Ap4.4977,-0.734373087503845
evm.TU.Ap4.4978,0.42228496117511
evm.TU.Ap4.4979,NA
evm.TU.Ap4.498,-0.0296604041913282
evm.TU.Ap4.4980,NA
evm.TU.Ap4.4981,NA
evm.TU.Ap4.4982,0.094254424207707
evm.TU.Ap4.4983,NA
evm.TU.Ap4.4984,0.454923170920216
evm.TU.Ap4.4985,0.454923170920216
evm.TU.Ap4.4986,NA
evm.TU.Ap4.4987,NA
evm.TU.Ap4.4988,NA
evm.TU.Ap4.4989,NA
evm.TU.Ap4.499,NA
evm.TU.Ap4.4990,0.454923170920216
evm.TU.Ap4.4991,NA
evm.TU.Ap4.4992,NA
evm.TU.Ap4.4993,NA
evm.TU.Ap4.4994,1.22778659410997
evm.TU.Ap4.4995,NA
evm.TU.Ap4.4996,NA
evm.TU.Ap4.4997,NA
evm.TU.Ap4.4998,0.454923170920216
evm.TU.Ap4.4999,NA
evm.TU.Ap4.5,NA
evm.TU.Ap4.50,1.82022001202839
evm.TU.Ap4.500,0.0208337909886013
evm.TU.Ap4.5000,0.295369159053775
evm.TU.Ap4.5001,NA
evm.TU.Ap4.5002,-0.943540680097888
evm.TU.Ap4.5003,NA
evm.TU.Ap4.5004,1.22778659410997
evm.TU.Ap4.5005,0.141108650587624
evm.TU.Ap4.5006,0.0942544242077072
evm.TU.Ap4.5007,-0.989573045926207
evm.TU.Ap4.5008,-0.728858504705057
evm.TU.Ap4.5009,-0.0767742210144648
evm.TU.Ap4.501,NA
evm.TU.Ap4.5010,-0.381321264383324
evm.TU.Ap4.5011,0.454923170920216
evm.TU.Ap4.5012,-0.388272986640018
evm.TU.Ap4.5013,1.22778659410997
evm.TU.Ap4.5014,0.226264557120227
evm.TU.Ap4.5015,0.508941596385986
evm.TU.Ap4.5016,-0.212071285996334
evm.TU.Ap4.5017,NA
evm.TU.Ap4.5018,NA
evm.TU.Ap4.5019,NA
evm.TU.Ap4.502,0.487947692112679
evm.TU.Ap4.5020,-0.612755461902012
evm.TU.Ap4.5021,0.358840317829209
evm.TU.Ap4.5022,NA
evm.TU.Ap4.5023,NA
evm.TU.Ap4.5024,NA
evm.TU.Ap4.5025,NA
evm.TU.Ap4.5026,NA
evm.TU.Ap4.5027,NA
evm.TU.Ap4.5028,NA
evm.TU.Ap4.5029,-1.55300458306747
evm.TU.Ap4.503,0.0942544242077072
evm.TU.Ap4.5030,NA
evm.TU.Ap4.5031,0.0942544242077069
evm.TU.Ap4.5032,NA
evm.TU.Ap4.5033,NA
evm.TU.Ap4.5034,NA
evm.TU.Ap4.5035,2.7568839053466
evm.TU.Ap4.5036,NA
evm.TU.Ap4.5037,0.0258849106489512
evm.TU.Ap4.5038,0.0657329430922408
evm.TU.Ap4.5039,NA
evm.TU.Ap4.504,0.454923170920216
evm.TU.Ap4.5040,NA
evm.TU.Ap4.5041,NA
evm.TU.Ap4.5042,0.0942544242077072
evm.TU.Ap4.5043,NA
evm.TU.Ap4.5044,NA
evm.TU.Ap4.5045,-1.50762408907111
evm.TU.Ap4.5046,NA
evm.TU.Ap4.5047,NA
evm.TU.Ap4.5048,NA
evm.TU.Ap4.5049,NA
evm.TU.Ap4.505,NA
evm.TU.Ap4.5050,NA
evm.TU.Ap4.5051,NA
evm.TU.Ap4.5052,0.0554791449197991
evm.TU.Ap4.5053,0.457606066956681
evm.TU.Ap4.5054,-0.393863232154726
evm.TU.Ap4.5055,-0.524855534890591
evm.TU.Ap4.5056,NA
evm.TU.Ap4.5057,-1.13740685880029
evm.TU.Ap4.5058,-0.271155127627075
evm.TU.Ap4.5059,NA
evm.TU.Ap4.506,0.0682117624688837
evm.TU.Ap4.5060,NA
evm.TU.Ap4.5061,0.0942544242077075
evm.TU.Ap4.5062,0.327659639625348
evm.TU.Ap4.5063,-0.652526025674085
evm.TU.Ap4.5064,-0.988070208049446
evm.TU.Ap4.5065,-0.322875935121986
evm.TU.Ap4.5066,-0.262785114036843
evm.TU.Ap4.5067,0.454923170920216
evm.TU.Ap4.5068_evm.TU.Ap4.5070,0.191358829507844
evm.TU.Ap4.5069,NA
evm.TU.Ap4.507,0.454923170920216
evm.TU.Ap4.5071,NA
evm.TU.Ap4.5072,NA
evm.TU.Ap4.5073,NA
evm.TU.Ap4.5074,NA
evm.TU.Ap4.5075,NA
evm.TU.Ap4.5076,1.22778659410997
evm.TU.Ap4.5077,NA
evm.TU.Ap4.5078,-0.155663275495613
evm.TU.Ap4.5079,-0.156559084128644
evm.TU.Ap4.508,0.927814637539038
evm.TU.Ap4.5080,NA
evm.TU.Ap4.5081,NA
evm.TU.Ap4.5082,0.366008527367198
evm.TU.Ap4.5083,NA
evm.TU.Ap4.5084,0.0681861915607738
evm.TU.Ap4.5085,NA
evm.TU.Ap4.5086,1.22778659410997
evm.TU.Ap4.5087,-0.832559673678998
evm.TU.Ap4.5088_evm.TU.Ap4.5091,-0.13583468417618
evm.TU.Ap4.5089,NA
evm.TU.Ap4.509,-0.564435430835086
evm.TU.Ap4.5090,NA
evm.TU.Ap4.5092,-0.22266025729626
evm.TU.Ap4.5093,-0.30149296854203
evm.TU.Ap4.5094,1.00195132517068
evm.TU.Ap4.5095,0.0502167974136403
evm.TU.Ap4.5096,-0.101820161475313
evm.TU.Ap4.5097,-0.385851178980422
evm.TU.Ap4.5098,-0.541029013386353
evm.TU.Ap4.5099,-0.39814701137459
evm.TU.Ap4.51,-0.249182693744688
evm.TU.Ap4.510,0.279378607468027
evm.TU.Ap4.5100,-0.120435943287384
evm.TU.Ap4.5101,-0.060831199953689
evm.TU.Ap4.5102,NA
evm.TU.Ap4.5103,0.122537707463424
evm.TU.Ap4.5104,0.166485149313287
evm.TU.Ap4.5105,1.51294291163474
evm.TU.Ap4.5106,-0.0890394297947979
evm.TU.Ap4.5107,-0.0829319369303232
evm.TU.Ap4.5108,-0.143445783425334
evm.TU.Ap4.5109,-0.454075089376722
evm.TU.Ap4.511,1.76094234782351
evm.TU.Ap4.5110,0.454923170920216
evm.TU.Ap4.5111,NA
evm.TU.Ap4.5112,NA
evm.TU.Ap4.5113,-0.130463060177304
evm.TU.Ap4.5114,0.334437444934997
evm.TU.Ap4.5115,-1.01947424329045
evm.TU.Ap4.5116,NA
evm.TU.Ap4.5117,-0.361281752818929
evm.TU.Ap4.5118,-0.566903429116009
evm.TU.Ap4.5119,0.937087970696304
evm.TU.Ap4.512,-1.62885806441935
evm.TU.Ap4.5120,-0.108694669264638
evm.TU.Ap4.5121,0.454923170920216
evm.TU.Ap4.5122,NA
evm.TU.Ap4.5123,-0.17210583020049
evm.TU.Ap4.5124,0.159281503498767
evm.TU.Ap4.5125,-1.03473253387993
evm.TU.Ap4.5126,-0.778567445616515
evm.TU.Ap4.5127,NA
evm.TU.Ap4.5128,NA
evm.TU.Ap4.5129,1.76097447712416
evm.TU.Ap4.513,-0.758349918328525
evm.TU.Ap4.5130,NA
evm.TU.Ap4.5131,NA
evm.TU.Ap4.5132,0.506453317630888
evm.TU.Ap4.5133,0.451798883053365
evm.TU.Ap4.5134,0.454923170920216
evm.TU.Ap4.5135,NA
evm.TU.Ap4.5136,NA
evm.TU.Ap4.5137,NA
evm.TU.Ap4.5138,NA
evm.TU.Ap4.5139,NA
evm.TU.Ap4.514,-0.286558708462435
evm.TU.Ap4.5140,NA
evm.TU.Ap4.5141,NA
evm.TU.Ap4.5142,NA
evm.TU.Ap4.5143,1.22784592456945
evm.TU.Ap4.5144,NA
evm.TU.Ap4.5145,NA
evm.TU.Ap4.5146,NA
evm.TU.Ap4.5147,NA
evm.TU.Ap4.5148,NA
evm.TU.Ap4.5149,NA
evm.TU.Ap4.515,-0.968448956875744
evm.TU.Ap4.5150,NA
evm.TU.Ap4.5151,0.454923170920216
evm.TU.Ap4.5152,0.506454018129139
evm.TU.Ap4.5153,NA
evm.TU.Ap4.5154,NA
evm.TU.Ap4.5155,NA
evm.TU.Ap4.5156,0.901025374142259
evm.TU.Ap4.5157,0.385099331261443
evm.TU.Ap4.5158,-0.58580061983366
evm.TU.Ap4.5159,-0.909133409579753
evm.TU.Ap4.516,-0.136068177844403
evm.TU.Ap4.5160,0.765352776527712
evm.TU.Ap4.5161,0.454923170920216
evm.TU.Ap4.5162,-2.10972974583116
evm.TU.Ap4.5163,-0.84965953848986
evm.TU.Ap4.5164,0.515169632140204
evm.TU.Ap4.5165,-0.621263672130795
evm.TU.Ap4.5166,-0.787279923797326
evm.TU.Ap4.5167,0.874248284392826
evm.TU.Ap4.5168,0.146019272659931
evm.TU.Ap4.5169,0.141341123153835
evm.TU.Ap4.517,-0.238608542413033
evm.TU.Ap4.5170,0.454923170920216
evm.TU.Ap4.5171,NA
evm.TU.Ap4.5172,0.14140577093119
evm.TU.Ap4.5173,2.00092089288784
evm.TU.Ap4.5174,1.22778659410997
evm.TU.Ap4.5175,NA
evm.TU.Ap4.5176,0.867117847397456
evm.TU.Ap4.5177,0.506452883736306
evm.TU.Ap4.5178,0.454923170920216
evm.TU.Ap4.5179,0.454923170920216
evm.TU.Ap4.518,-0.760502181890655
evm.TU.Ap4.5180,0.454923170920216
evm.TU.Ap4.5181,0.148961537922786
evm.TU.Ap4.5182,NA
evm.TU.Ap4.5183,NA
evm.TU.Ap4.5184,NA
evm.TU.Ap4.5185,-0.640461291032647
evm.TU.Ap4.5186,-2.21126849030487
evm.TU.Ap4.5187,NA
evm.TU.Ap4.5188,NA
evm.TU.Ap4.5189,NA
evm.TU.Ap4.519,0.799443443304511
evm.TU.Ap4.5190,0.454923170920216
evm.TU.Ap4.5191,NA
evm.TU.Ap4.5192,-1.71883083255513
evm.TU.Ap4.5193,NA
evm.TU.Ap4.5194,NA
evm.TU.Ap4.5195,NA
evm.TU.Ap4.5196,0.867117847397456
evm.TU.Ap4.5197,NA
evm.TU.Ap4.5198,NA
evm.TU.Ap4.5199,NA
evm.TU.Ap4.52,0.0859236443444073
evm.TU.Ap4.520,0.254971857818961
evm.TU.Ap4.5200,NA
evm.TU.Ap4.5201,NA
evm.TU.Ap4.5202,-0.603395365367276
evm.TU.Ap4.5203,0.915308514971152
evm.TU.Ap4.5204,-1.83795626920807
evm.TU.Ap4.5205,-0.121421090895545
evm.TU.Ap4.5206,-0.553894352239983
evm.TU.Ap4.5207,NA
evm.TU.Ap4.5208,-0.278913308777823
evm.TU.Ap4.5209,0.454923170920216
evm.TU.Ap4.521,-0.363043903076735
evm.TU.Ap4.5210,NA
evm.TU.Ap4.5211,-0.571325500249089
evm.TU.Ap4.5212,-1.95733375494443
evm.TU.Ap4.5213,-0.0998822227946274
evm.TU.Ap4.5214,0.0075241336300829
evm.TU.Ap4.5215,NA
evm.TU.Ap4.5216,-0.154089349433428
evm.TU.Ap4.5217,-0.534362958040828
evm.TU.Ap4.5218,-0.486564183078559
evm.TU.Ap4.5219,-0.327655853614808
evm.TU.Ap4.522,0.154369637501166
evm.TU.Ap4.5220,NA
evm.TU.Ap4.5221,1.22778659410997
evm.TU.Ap4.5222,0.547636126463838
evm.TU.Ap4.5223,0.0593656159926432
evm.TU.Ap4.5224,-0.0627247756778005
evm.TU.Ap4.5225,-0.0379623254471123
evm.TU.Ap4.5226,0.141883509903297
evm.TU.Ap4.5227,-0.376317661397991
evm.TU.Ap4.5228,-0.17260837001883
evm.TU.Ap4.5229,0.568699442093592
evm.TU.Ap4.523,-0.482197628705875
evm.TU.Ap4.5230,0.506454669600186
evm.TU.Ap4.5231,-0.080140314824232
evm.TU.Ap4.5232,-0.271155127627075
evm.TU.Ap4.5233,NA
evm.TU.Ap4.5234,NA
evm.TU.Ap4.5235,NA
evm.TU.Ap4.5236,NA
evm.TU.Ap4.5237,-0.637119024507864
evm.TU.Ap4.5238,0.867117847397456
evm.TU.Ap4.5239,1.62088896238965
evm.TU.Ap4.524,-0.195332482162978
evm.TU.Ap4.5240,1.31017800414991
evm.TU.Ap4.5241,NA
evm.TU.Ap4.5242,1.26116061489876
evm.TU.Ap4.5243,NA
evm.TU.Ap4.5244,0.094254424207707
evm.TU.Ap4.5245,NA
evm.TU.Ap4.5246,1.22778659410997
evm.TU.Ap4.5247,NA
evm.TU.Ap4.5248,0.0942544242077072
evm.TU.Ap4.5249,NA
evm.TU.Ap4.525,-0.184581874369483
evm.TU.Ap4.5250,-1.44532875347954
evm.TU.Ap4.5251,-0.378603782055462
evm.TU.Ap4.5252,0.0017060435287428
evm.TU.Ap4.5253,0.867117847397456
evm.TU.Ap4.5254,NA
evm.TU.Ap4.5255,-0.994002167342756
evm.TU.Ap4.5256,-1.26035958359698
evm.TU.Ap4.5257,NA
evm.TU.Ap4.5258,-0.271155127627075
evm.TU.Ap4.5259,0.371749432808208
evm.TU.Ap4.526,-0.56865094261471
evm.TU.Ap4.5260,0.16594478081522
evm.TU.Ap4.5261,0.217510705196447
evm.TU.Ap4.5262,0.118410780899372
evm.TU.Ap4.5263,-0.587524981623143
evm.TU.Ap4.5264,-0.440599322585324
evm.TU.Ap4.5265,NA
evm.TU.Ap4.5266,NA
evm.TU.Ap4.5267,NA
evm.TU.Ap4.5268,NA
evm.TU.Ap4.5269,-1.29475642582391
evm.TU.Ap4.527,NA
evm.TU.Ap4.5270,-2.08980159740121
evm.TU.Ap4.5271,NA
evm.TU.Ap4.5272,NA
evm.TU.Ap4.5273,0.454923170920216
evm.TU.Ap4.5274,NA
evm.TU.Ap4.5275,1.22778659410997
evm.TU.Ap4.5276,0.0942544242077079
evm.TU.Ap4.5277,0.454923170920216
evm.TU.Ap4.5278,-0.323550906032922
evm.TU.Ap4.5279,0.454923170920216
evm.TU.Ap4.528,NA
evm.TU.Ap4.5280,-0.564047629257474
evm.TU.Ap4.5281,-0.100294057904794
evm.TU.Ap4.5282,0.0942544242077079
evm.TU.Ap4.5283,0.251804362180479
evm.TU.Ap4.5284,0.569230483043648
evm.TU.Ap4.5285,1.22778659410997
evm.TU.Ap4.5286,-0.254043560979511
evm.TU.Ap4.5287,0.49363916539028
evm.TU.Ap4.5288,0.657807627599057
evm.TU.Ap4.5289,1.80101419422733
evm.TU.Ap4.529,0.854784800357833
evm.TU.Ap4.5290,0.205071037950558
evm.TU.Ap4.5291,1.67392688271035
evm.TU.Ap4.5292,NA
evm.TU.Ap4.5293,-0.532989342561476
evm.TU.Ap4.5294,0.0142504111950638
evm.TU.Ap4.5295,-0.51652117542515
evm.TU.Ap4.5296,-0.805790231830286
evm.TU.Ap4.5297,1.09304841833104
evm.TU.Ap4.5298,2.42140246798611
evm.TU.Ap4.5299,0.247409473486458
evm.TU.Ap4.53,0.333529845037109
evm.TU.Ap4.530,1.0274888343434
evm.TU.Ap4.5300,0.370166426581878
evm.TU.Ap4.5301,NA
evm.TU.Ap4.5302,1.04542294089727
evm.TU.Ap4.5303,-0.0828043594054221
evm.TU.Ap4.5304,-0.0411472467482266
evm.TU.Ap4.5305,0.0568177460164095
evm.TU.Ap4.5306,-0.457689866552327
evm.TU.Ap4.5307,-0.328818666566154
evm.TU.Ap4.5308,0.454923170920216
evm.TU.Ap4.5309,0.454923170920216
evm.TU.Ap4.531,NA
evm.TU.Ap4.5310,NA
evm.TU.Ap4.5311,1.92567231979755
evm.TU.Ap4.5312,-0.925150498406784
evm.TU.Ap4.5313,0.0942544242077072
evm.TU.Ap4.5314,-0.258491819044282
evm.TU.Ap4.5315,0.454923170920216
evm.TU.Ap4.5316,-0.121841640832426
evm.TU.Ap4.5317,-0.00326935162975186
evm.TU.Ap4.5318,NA
evm.TU.Ap4.5319,-0.106102644934299
evm.TU.Ap4.532,NA
evm.TU.Ap4.5320,-0.869170989162386
evm.TU.Ap4.5321,NA
evm.TU.Ap4.5322,-0.0782561762132378
evm.TU.Ap4.5323,-0.303545319412328
evm.TU.Ap4.5324,0.331289869277918
evm.TU.Ap4.5325,0.671880099185103
evm.TU.Ap4.5326,NA
evm.TU.Ap4.5327,-0.527852467187278
evm.TU.Ap4.5328,NA
evm.TU.Ap4.5329,NA
evm.TU.Ap4.533,0.384289949278861
evm.TU.Ap4.5330,-1.44957780327427
evm.TU.Ap4.5331,1.62827743897975
evm.TU.Ap4.5332,1.22778659410997
evm.TU.Ap4.5333,1.23011918866168
evm.TU.Ap4.5334,0.0942544242077074
evm.TU.Ap4.5335,NA
evm.TU.Ap4.5336,NA
evm.TU.Ap4.5337,NA
evm.TU.Ap4.5338,0.139885713312794
evm.TU.Ap4.5339,-0.29286844955737
evm.TU.Ap4.534,0.145258433076254
evm.TU.Ap4.5340,0.812234281659627
evm.TU.Ap4.5341,0.0727593468561782
evm.TU.Ap4.5342,-0.0682797833139404
evm.TU.Ap4.5343,0.867117847397456
evm.TU.Ap4.5344,0.110499893898861
evm.TU.Ap4.5345,-0.241188523418539
evm.TU.Ap4.5346_evm.TU.Ap4.5348,-0.0285085087705303
evm.TU.Ap4.5347,NA
evm.TU.Ap4.5349,-0.293004921237562
evm.TU.Ap4.535,-0.0928770766156273
evm.TU.Ap4.5350,0.640036719465236
evm.TU.Ap4.5351,1.36344840132399
evm.TU.Ap4.5352,0.725717960446772
evm.TU.Ap4.5353,NA
evm.TU.Ap4.5354,0.867117847397456
evm.TU.Ap4.5355,0.454923170920216
evm.TU.Ap4.5356,0.0135004827071791
evm.TU.Ap4.5357,0.112266108063691
evm.TU.Ap4.5358,-1.56435178561235
evm.TU.Ap4.5359,0.288590881794182
evm.TU.Ap4.536,1.22778659410997
evm.TU.Ap4.5360,-0.130847936488478
evm.TU.Ap4.5361,-0.0546312323036886
evm.TU.Ap4.5362,-1.03357995276876
evm.TU.Ap4.5363,0.867117847397456
evm.TU.Ap4.5364,0.867117847397456
evm.TU.Ap4.5365,0.0469817900166116
evm.TU.Ap4.5366,0.460241630197196
evm.TU.Ap4.5367,0.867117847397456
evm.TU.Ap4.5368_evm.TU.Ap4.5386,-0.234134402615242
evm.TU.Ap4.5369,NA
evm.TU.Ap4.537,1.92626379366971
evm.TU.Ap4.5370,NA
evm.TU.Ap4.5371,NA
evm.TU.Ap4.5372,NA
evm.TU.Ap4.5373,NA
evm.TU.Ap4.5374,NA
evm.TU.Ap4.5375,NA
evm.TU.Ap4.5376,NA
evm.TU.Ap4.5377,NA
evm.TU.Ap4.5378,NA
evm.TU.Ap4.5379,NA
evm.TU.Ap4.538,0.140613539217563
evm.TU.Ap4.5380,NA
evm.TU.Ap4.5381,NA
evm.TU.Ap4.5382,NA
evm.TU.Ap4.5383,NA
evm.TU.Ap4.5384,NA
evm.TU.Ap4.5385,NA
evm.TU.Ap4.5387,NA
evm.TU.Ap4.5388,NA
evm.TU.Ap4.5389,NA
evm.TU.Ap4.539,-0.385710842523349
evm.TU.Ap4.5390,0.312771367542647
evm.TU.Ap4.5391,-1.84954728927233
evm.TU.Ap4.5392,1.13471963556458
evm.TU.Ap4.5393,0.141507723971797
evm.TU.Ap4.5394,0.156828284612793
evm.TU.Ap4.5395,-1.44516809698909
evm.TU.Ap4.5396,0.303602784479765
evm.TU.Ap4.5397,NA
evm.TU.Ap4.5398,0.536169595315586
evm.TU.Ap4.5399,-0.271155127627075
evm.TU.Ap4.54,0.137144218067791
evm.TU.Ap4.540,0.165261575599768
evm.TU.Ap4.5400,-1.09864999244636
evm.TU.Ap4.5401,-0.479982054256682
evm.TU.Ap4.5402,0.270608882774341
evm.TU.Ap4.5403,-1.3919311082038
evm.TU.Ap4.5404,-0.00947238297269304
evm.TU.Ap4.5405,-0.884927578922555
evm.TU.Ap4.5406,-0.666089453199977
evm.TU.Ap4.5407,0.926891631675803
evm.TU.Ap4.5408,0.718550155689884
evm.TU.Ap4.5409,0.0842560304038318
evm.TU.Ap4.541,0.0986511453220533
evm.TU.Ap4.5410,-0.421373618281573
evm.TU.Ap4.5411,0.0784973605553377
evm.TU.Ap4.5412,-0.523520891491177
evm.TU.Ap4.5413,0.431665615087371
evm.TU.Ap4.5414,0.61023127847481
evm.TU.Ap4.5415,0.599124665217029
evm.TU.Ap4.5416,0.543082237118733
evm.TU.Ap4.5417,1.42095308533658
evm.TU.Ap4.5418,0.103686795528631
evm.TU.Ap4.5419,-0.239234290323759
evm.TU.Ap4.542,NA
evm.TU.Ap4.5420,0.202923549526924
evm.TU.Ap4.5421,0.0482757296296226
evm.TU.Ap4.5422,-0.570291801590248
evm.TU.Ap4.5423,-0.481954237229879
evm.TU.Ap4.5424,0.296673540533864
evm.TU.Ap4.5425,0.22058318207906
evm.TU.Ap4.5426,-0.931183612445873
evm.TU.Ap4.5427,-1.04642267083638
evm.TU.Ap4.5428,NA
evm.TU.Ap4.5429,1.22778659410997
evm.TU.Ap4.543,-1.56305645564373
evm.TU.Ap4.5430,NA
evm.TU.Ap4.5431,NA
evm.TU.Ap4.5432,NA
evm.TU.Ap4.5433,NA
evm.TU.Ap4.5434,1.22778659410997
evm.TU.Ap4.5435,0.307447749852977
evm.TU.Ap4.5436,0.051883342513371
evm.TU.Ap4.5437,0.454923170920216
evm.TU.Ap4.5438,NA
evm.TU.Ap4.5439,0.454923170920216
evm.TU.Ap4.544,0.310053915504305
evm.TU.Ap4.5440,0.867117847397456
evm.TU.Ap4.5441,NA
evm.TU.Ap4.5442,0.115284381442617
evm.TU.Ap4.5443,-0.785994668078961
evm.TU.Ap4.5444,1.16455467110223
evm.TU.Ap4.5445,0.575316089261367
evm.TU.Ap4.5446,-0.214496065899811
evm.TU.Ap4.5447,NA
evm.TU.Ap4.5448,NA
evm.TU.Ap4.5449,0.0942544242077071
evm.TU.Ap4.545,-0.155553763364932
evm.TU.Ap4.5450,-0.403709275143914
evm.TU.Ap4.5451,-0.615142009290588
evm.TU.Ap4.5452,-0.24869820337869
evm.TU.Ap4.5453,-1.10424707340233
evm.TU.Ap4.5454,0.148903110704867
evm.TU.Ap4.5455,NA
evm.TU.Ap4.5456,NA
evm.TU.Ap4.5457,NA
evm.TU.Ap4.5458,1.22778659410997
evm.TU.Ap4.5459,NA
evm.TU.Ap4.546,0.297136036833708
evm.TU.Ap4.5460,-0.576234977529766
evm.TU.Ap4.5461,-0.102562600774703
evm.TU.Ap4.5462,1.24040995707278
evm.TU.Ap4.5463,NA
evm.TU.Ap4.5464,1.22778659410997
evm.TU.Ap4.5465,0.93686792881225
evm.TU.Ap4.5466,0.171583781738446
evm.TU.Ap4.5467,0.937040685958908
evm.TU.Ap4.5468,-0.32096570756104
evm.TU.Ap4.5469,0.982885624753143
evm.TU.Ap4.547,0.91589770742649
evm.TU.Ap4.5470,-0.125688510106749
evm.TU.Ap4.5471,1.13375866260556
evm.TU.Ap4.5472,-0.183483446038418
evm.TU.Ap4.5473,-0.753513682849902
evm.TU.Ap4.5474,-0.195922666757911
evm.TU.Ap4.5475,-0.232489583879435
evm.TU.Ap4.5476,NA
evm.TU.Ap4.5477,-0.726703898275013
evm.TU.Ap4.5478,1.31941232699328
evm.TU.Ap4.5479,NA
evm.TU.Ap4.548,0.120046466587063
evm.TU.Ap4.5480,-1.95164429583011
evm.TU.Ap4.5481,-0.284440345320447
evm.TU.Ap4.5482,-0.0801112348987843
evm.TU.Ap4.5483,-0.762127760115868
evm.TU.Ap4.5484,1.04955433089196
evm.TU.Ap4.5485,0.137075852855206
evm.TU.Ap4.5486,-0.0497767167303212
evm.TU.Ap4.5487,0.594426051185125
evm.TU.Ap4.5488,0.424356820911908
