genes,signedlogP
evm.TU.Ap3.1945,-2.80618888798864
evm.TU.Ap3.1946,-3.43242512502832
evm.TU.Ap3.1947,-0.193297339582059
evm.TU.Ap3.1948,1.72360417777209
evm.TU.Ap3.1949,3.03870337809761
evm.TU.Ap3.195,-7.23731171628988
evm.TU.Ap3.1950,-0.324882522124405
evm.TU.Ap3.1951,-0.381077331053519
evm.TU.Ap3.1952,-2.18946978737725
evm.TU.Ap3.1953,0.592801337155089
evm.TU.Ap3.1954,-0.10902971590973
evm.TU.Ap3.1955,0.257733537573636
evm.TU.Ap3.1956,NA
evm.TU.Ap3.1957,-0.307941364205384
evm.TU.Ap3.1958,0.272742237269827
evm.TU.Ap3.1959,NA
evm.TU.Ap3.196,0.500779922502546
evm.TU.Ap3.1960,1.03499492586146
evm.TU.Ap3.1961,0.157236996358455
evm.TU.Ap3.1962,-0.0878642374368099
evm.TU.Ap3.1963,0.0762781595263323
evm.TU.Ap3.1964,-2.08227891972612
evm.TU.Ap3.1965,-0.424637334452539
evm.TU.Ap3.1966,-1.38271048030987
evm.TU.Ap3.1967,-0.0101503952025728
evm.TU.Ap3.1968,0.211229750538052
evm.TU.Ap3.1969,4.91008254906125
evm.TU.Ap3.197,-7.4129084836211
evm.TU.Ap3.1970,2.60329276828427
evm.TU.Ap3.1971,-2.4057028246929
evm.TU.Ap3.1972,-0.446424991850433
evm.TU.Ap3.1973,-2.40800173534219
evm.TU.Ap3.1974,0.792458629807325
evm.TU.Ap3.1975,-0.257746553269763
evm.TU.Ap3.1976,0.996305305171906
evm.TU.Ap3.1977,0.077360348579496
evm.TU.Ap3.1978,-0.627543901836238
evm.TU.Ap3.1979,0.695397273715694
evm.TU.Ap3.198,0.902698770407923
evm.TU.Ap3.1980,0.19550276182038
evm.TU.Ap3.1981,0.126067266943654
evm.TU.Ap3.1982,NA
evm.TU.Ap3.1983,NA
evm.TU.Ap3.1984,NA
evm.TU.Ap3.1985,0.0513532063368723
evm.TU.Ap3.1986,0.705276948240004
evm.TU.Ap3.1987,0.288054013874879
evm.TU.Ap3.1988,-0.0544528038161994
evm.TU.Ap3.1989,NA
evm.TU.Ap3.199,0.91591515835198
evm.TU.Ap3.1990,-0.00264909326988518
evm.TU.Ap3.1991,NA
evm.TU.Ap3.1992,0.154541945503432
evm.TU.Ap3.1993,-2.16246959193086
evm.TU.Ap3.1994,0.31510531804495
evm.TU.Ap3.1995,0.0513541057235983
evm.TU.Ap3.1996,NA
evm.TU.Ap3.1997,-0.610423334407184
evm.TU.Ap3.1998,NA
evm.TU.Ap3.1999,NA
evm.TU.Ap3.2,-0.606337489515528
evm.TU.Ap3.20,NA
evm.TU.Ap3.200,-0.822062309478783
evm.TU.Ap3.2000,-0.730742141798357
evm.TU.Ap3.2001,1.87639276619264
evm.TU.Ap3.2002,-1.74091954930593
evm.TU.Ap3.2003,NA
evm.TU.Ap3.2004,0.0513541057235983
evm.TU.Ap3.2005,0.0356658287653
evm.TU.Ap3.2006,-1.36440696695174
evm.TU.Ap3.2007,0.146809418697535
evm.TU.Ap3.2008,0.556728418697908
evm.TU.Ap3.2009,0.0809978549022559
evm.TU.Ap3.201,1.14332942395088
evm.TU.Ap3.2010,-0.659613020065143
evm.TU.Ap3.2011,-1.8496037463728
evm.TU.Ap3.2012,-0.0822714627535719
evm.TU.Ap3.2013,0.195505027403493
evm.TU.Ap3.2014,-0.413238611831752
evm.TU.Ap3.2015,NA
evm.TU.Ap3.2016,NA
evm.TU.Ap3.2017,-0.154736764248624
evm.TU.Ap3.2018,-1.49152136733939
evm.TU.Ap3.2019,0.195504012398044
evm.TU.Ap3.202,0.51392805385526
evm.TU.Ap3.2020,0.083913830699467
evm.TU.Ap3.2021,NA
evm.TU.Ap3.2022_evm.TU.Ap3.2023,-0.264092286617511
evm.TU.Ap3.2024,-0.136610551404188
evm.TU.Ap3.2025,NA
evm.TU.Ap3.2026,0.0482597379725036
evm.TU.Ap3.2027,-1.43684625161973
evm.TU.Ap3.2028,-1.13526275694044
evm.TU.Ap3.2029,-0.497773760720698
evm.TU.Ap3.203,-0.447307502028236
evm.TU.Ap3.2030,0.43758947974159
evm.TU.Ap3.2031,0.373546853519939
evm.TU.Ap3.2032,0.159562650802203
evm.TU.Ap3.2033,0.169361751183896
evm.TU.Ap3.2034,0.485985056311313
evm.TU.Ap3.2035,0.0222069148897881
evm.TU.Ap3.2036,0.227119367156753
evm.TU.Ap3.2037,0.425765166796316
evm.TU.Ap3.2038,-1.27768385980662
evm.TU.Ap3.2039,-0.186121420497053
evm.TU.Ap3.204,-0.589868016657985
evm.TU.Ap3.2040,1.31226220873867
evm.TU.Ap3.2041,-0.559004151406672
evm.TU.Ap3.2042,0.471289832954693
evm.TU.Ap3.2043,0.134809482493238
evm.TU.Ap3.2044,-0.287560294396449
evm.TU.Ap3.2045,-0.829631951268392
evm.TU.Ap3.2046,0.167805344435684
evm.TU.Ap3.2047,-0.153446890594907
evm.TU.Ap3.2048,-0.576022605873557
evm.TU.Ap3.2049,NA
evm.TU.Ap3.205,0.88517652025343
evm.TU.Ap3.2050,NA
evm.TU.Ap3.2051,1.76648194961623
evm.TU.Ap3.2052,1.18617367697373
evm.TU.Ap3.2053,-0.700159747727481
evm.TU.Ap3.2054,0.889523371164844
evm.TU.Ap3.2055,0.209755665912509
evm.TU.Ap3.2056,1.90383560701922
evm.TU.Ap3.2057,2.5556032195832
evm.TU.Ap3.2058,0.886773131948119
evm.TU.Ap3.2059,0.0673467785324194
evm.TU.Ap3.206,-6.49835391715011
evm.TU.Ap3.2060,-0.0732690086571593
evm.TU.Ap3.2061,0.970803358884081
evm.TU.Ap3.2062,0.448535552569254
evm.TU.Ap3.2063,0.289168152550378
evm.TU.Ap3.2064,1.03250612723564
evm.TU.Ap3.2065,NA
evm.TU.Ap3.2066,1.21182700243568
evm.TU.Ap3.2067,0.151145635903032
evm.TU.Ap3.2068,-0.0617788948689908
evm.TU.Ap3.2069,NA
evm.TU.Ap3.207,-0.116472336956762
evm.TU.Ap3.2070,-0.899048814644716
evm.TU.Ap3.2071,NA
evm.TU.Ap3.2072,NA
evm.TU.Ap3.2073,0.393583497904232
evm.TU.Ap3.2074,NA
evm.TU.Ap3.2075,0.157719636759911
evm.TU.Ap3.2076,3.54496350725113
evm.TU.Ap3.2077,0.0853391499956539
evm.TU.Ap3.2078,0.0604296405730097
evm.TU.Ap3.2079,0.0640272306892471
evm.TU.Ap3.208,-0.015674794963079
evm.TU.Ap3.2080,3.00855907859736
evm.TU.Ap3.2081,NA
evm.TU.Ap3.2082,NA
evm.TU.Ap3.2083,NA
evm.TU.Ap3.2084,4.84185163789033
evm.TU.Ap3.2085,1.14401848162454
evm.TU.Ap3.2086,0.0513541057235983
evm.TU.Ap3.2087,0.27314776429629
evm.TU.Ap3.2088,-0.0602598192854268
evm.TU.Ap3.2089,2.93713275333223
evm.TU.Ap3.209,0.155478082071719
evm.TU.Ap3.2090,2.28710027581465
evm.TU.Ap3.2091,0.0814101618157151
evm.TU.Ap3.2092,NA
evm.TU.Ap3.2093,-0.0647860661451089
evm.TU.Ap3.2094,0.29938309322211
evm.TU.Ap3.2095,NA
evm.TU.Ap3.2096,0.424718541621585
evm.TU.Ap3.2097,-0.0101539516895287
evm.TU.Ap3.2098,NA
evm.TU.Ap3.2099,NA
evm.TU.Ap3.21,-0.550814654759935
evm.TU.Ap3.210,-0.333193187401554
evm.TU.Ap3.2100,3.91820431530792
evm.TU.Ap3.2101,-0.00853146175782887
evm.TU.Ap3.2102,0.980870830042164
evm.TU.Ap3.2103,0.894476519376064
evm.TU.Ap3.2104,NA
evm.TU.Ap3.2105,0.38178796235926
evm.TU.Ap3.2106,1.04641121631993
evm.TU.Ap3.2107,4.52204237343969
evm.TU.Ap3.2108,2.28956369264918
evm.TU.Ap3.2109,-0.319715511653984
evm.TU.Ap3.211,0.672650490501129
evm.TU.Ap3.2110,-1.01697121472661
evm.TU.Ap3.2111,-2.28653704398783
evm.TU.Ap3.2112,NA
evm.TU.Ap3.2113,-0.383298159301441
evm.TU.Ap3.2114,-0.134756232194841
evm.TU.Ap3.2115,-3.01472752804941
evm.TU.Ap3.2116,0.640580568025254
evm.TU.Ap3.2117,1.9335481988165
evm.TU.Ap3.2118,-0.532364898607848
evm.TU.Ap3.2119,0.0937924646348928
evm.TU.Ap3.212,0.23962759561356
evm.TU.Ap3.2120,-0.561471746695785
evm.TU.Ap3.2121,-0.540196004814507
evm.TU.Ap3.2122,2.14738938514826
evm.TU.Ap3.2123,-1.08454596622496
evm.TU.Ap3.2124,-0.524409626838394
evm.TU.Ap3.2125,1.8173258467296
evm.TU.Ap3.2126,0.406855508714115
evm.TU.Ap3.2127,-0.174737607905475
evm.TU.Ap3.2128,0.10769619639957
evm.TU.Ap3.2129,-0.0472225358965743
evm.TU.Ap3.213,1.08769035073196
evm.TU.Ap3.2130,1.43920184654258
evm.TU.Ap3.2131,1.12931678932439
evm.TU.Ap3.2132,NA
evm.TU.Ap3.2133,1.79352113904031
evm.TU.Ap3.2134,0.422958342214906
evm.TU.Ap3.2135,0.291634285599942
evm.TU.Ap3.2136,-0.348827723846875
evm.TU.Ap3.2137,0.21437544870769
evm.TU.Ap3.2138,0.297909834547097
evm.TU.Ap3.2139,-0.0261943348664371
evm.TU.Ap3.214,-0.470937742837001
evm.TU.Ap3.2140,-0.109678817793716
evm.TU.Ap3.2141,-3.70680253216214
evm.TU.Ap3.2142,-0.362118353001085
evm.TU.Ap3.2143,NA
evm.TU.Ap3.2144,-0.711961764114438
evm.TU.Ap3.2145,-1.64784827948181
evm.TU.Ap3.2146,0.0114483117211559
evm.TU.Ap3.2147,1.03070290537497
evm.TU.Ap3.2148,-1.00378707995513
evm.TU.Ap3.2149,0.802053518588759
evm.TU.Ap3.215,-0.693424047630121
evm.TU.Ap3.2150,-1.97879328212737
evm.TU.Ap3.2151,0.227085710536198
evm.TU.Ap3.2152,-0.204306768369939
evm.TU.Ap3.2153,0.33422956880958
evm.TU.Ap3.2154,0.629894720331027
evm.TU.Ap3.2155,1.26756214364497
evm.TU.Ap3.2156,-0.00306092484076632
evm.TU.Ap3.2157,-0.499448818414316
evm.TU.Ap3.2158,3.89149685254132
evm.TU.Ap3.2159,1.40637178024954
evm.TU.Ap3.216,0.169343141946954
evm.TU.Ap3.2160,-0.602827953972115
evm.TU.Ap3.2161,1.59511187550173
evm.TU.Ap3.2162,7.37977581046691
evm.TU.Ap3.2163,-0.010152001105215
evm.TU.Ap3.2164,2.77334897808647
evm.TU.Ap3.2165,NA
evm.TU.Ap3.2166,0.0604271789329571
evm.TU.Ap3.2167,0.600366972587551
evm.TU.Ap3.2168,-0.4549771331634
evm.TU.Ap3.2169,-0.120448394315389
evm.TU.Ap3.217,0.23216945173321
evm.TU.Ap3.2170,-0.827744639945147
evm.TU.Ap3.2171,0.270503984042043
evm.TU.Ap3.2172,-1.94080313384769
evm.TU.Ap3.2173,0.0573540740823986
evm.TU.Ap3.2174,4.51413368028396
evm.TU.Ap3.2175,1.14629951308787
evm.TU.Ap3.2176,NA
evm.TU.Ap3.2177,-1.63343410097293
evm.TU.Ap3.2178,0.0268900989963848
evm.TU.Ap3.2179,NA
evm.TU.Ap3.218,-0.907451245484892
evm.TU.Ap3.2180,NA
evm.TU.Ap3.2181,2.3575283577085
evm.TU.Ap3.2182,NA
evm.TU.Ap3.2183,NA
evm.TU.Ap3.2184,NA
evm.TU.Ap3.2185,1.29419164214174
evm.TU.Ap3.2186,-0.0732679668063793
evm.TU.Ap3.2187,0.197538774327593
evm.TU.Ap3.2188,-3.34859116786003
evm.TU.Ap3.2189,0.195503142392231
evm.TU.Ap3.219,-0.864211974918815
evm.TU.Ap3.2190,-0.0567809189447077
evm.TU.Ap3.2191,0.0653648267010458
evm.TU.Ap3.2192,-0.00222983955824204
evm.TU.Ap3.2193,0.0513541057235983
evm.TU.Ap3.2194,0.195505027403493
evm.TU.Ap3.2195,-0.966348663760097
evm.TU.Ap3.2196,-0.0732679668063793
evm.TU.Ap3.2197,-1.83359616617
evm.TU.Ap3.2198,-0.180565203989467
evm.TU.Ap3.2199,0.195497745927428
evm.TU.Ap3.22,-1.29097062094968
evm.TU.Ap3.220,0.961769305336152
evm.TU.Ap3.2200,0.195501324224359
evm.TU.Ap3.2201,-0.195485820605062
evm.TU.Ap3.2202,1.53021773804276
evm.TU.Ap3.2203,1.31136519820892
evm.TU.Ap3.2204,-0.835070867121259
evm.TU.Ap3.2205,-0.804701016807575
evm.TU.Ap3.2206,-0.675860924743912
evm.TU.Ap3.2207,-0.027335712812884
evm.TU.Ap3.2208,0.0338211663535562
evm.TU.Ap3.2209,0.237993256506075
evm.TU.Ap3.221,1.60099858397792
evm.TU.Ap3.2210,NA
evm.TU.Ap3.2211,0.0860171830321643
evm.TU.Ap3.2212,NA
evm.TU.Ap3.2213,-0.184122149765356
evm.TU.Ap3.2214,0.329746735458907
evm.TU.Ap3.2215,NA
evm.TU.Ap3.2216,-1.38691463322078
evm.TU.Ap3.2217,-3.91306192615161
evm.TU.Ap3.2218,NA
evm.TU.Ap3.2219,-0.608955321458846
evm.TU.Ap3.222,NA
evm.TU.Ap3.2220,NA
evm.TU.Ap3.2221,-2.2673240184899
evm.TU.Ap3.2222,NA
evm.TU.Ap3.2223,0.79011728161106
evm.TU.Ap3.2224,-2.72223591535437
evm.TU.Ap3.2225,0.215804404356095
evm.TU.Ap3.2226,NA
evm.TU.Ap3.2227,NA
evm.TU.Ap3.2228,1.17296109571489
evm.TU.Ap3.2229,NA
evm.TU.Ap3.223,NA
evm.TU.Ap3.2230,NA
evm.TU.Ap3.2231,0.627442541455262
evm.TU.Ap3.2232,-0.278992275149969
evm.TU.Ap3.2233,-0.559816348048838
evm.TU.Ap3.2234,-1.46844837131058
evm.TU.Ap3.2235,4.0631835036988
evm.TU.Ap3.2236,-1.57377542348191
evm.TU.Ap3.2237,2.46931670560312
evm.TU.Ap3.2238,NA
evm.TU.Ap3.2239,0.0949633387581894
evm.TU.Ap3.224,0.166905732359929
evm.TU.Ap3.2240,1.92817152988392
evm.TU.Ap3.2241,-0.781965973728367
evm.TU.Ap3.2242,-0.0654117648060342
evm.TU.Ap3.2243,-2.57623359975651
evm.TU.Ap3.2244,-0.00308833883532602
evm.TU.Ap3.2245,NA
evm.TU.Ap3.2246,0.565970328608706
evm.TU.Ap3.2247,0.0300574839657199
evm.TU.Ap3.2248,-0.409081792164441
evm.TU.Ap3.2249,-0.671781731318514
evm.TU.Ap3.225,0.039843696016731
evm.TU.Ap3.2250,-0.334987849508498
evm.TU.Ap3.2251,-0.782557185658274
evm.TU.Ap3.2252,-0.00302510784934312
evm.TU.Ap3.2253,0.30001289432691
evm.TU.Ap3.2254,1.10407536706368
evm.TU.Ap3.2255,0.195503830870235
evm.TU.Ap3.2256,-0.0724099602429024
evm.TU.Ap3.2257,NA
evm.TU.Ap3.2258,NA
evm.TU.Ap3.2259,NA
evm.TU.Ap3.226,-0.446318978751416
evm.TU.Ap3.2260,NA
evm.TU.Ap3.2261,0.764285262225203
evm.TU.Ap3.2262,-0.151027022156577
evm.TU.Ap3.2263,0.103699901183826
evm.TU.Ap3.2264,-1.09936546048144
evm.TU.Ap3.2265,1.50044441175835
evm.TU.Ap3.2266,-0.296357321808937
evm.TU.Ap3.2267,0.219969211190058
evm.TU.Ap3.2268,-1.93779249390775
evm.TU.Ap3.2269,0.006643924554021
evm.TU.Ap3.227,-0.775175055462399
evm.TU.Ap3.2270,4.46327971654359
evm.TU.Ap3.2271,NA
evm.TU.Ap3.2272,NA
evm.TU.Ap3.2273,0.117126158247028
evm.TU.Ap3.2274_evm.TU.Ap3.2279,-0.674425567943083
evm.TU.Ap3.2275,NA
evm.TU.Ap3.2276,NA
evm.TU.Ap3.2277,NA
evm.TU.Ap3.2278,NA
evm.TU.Ap3.228,0.176292601732024
evm.TU.Ap3.2280,1.08686038558974
evm.TU.Ap3.2281,0.0471483566301434
evm.TU.Ap3.2282,-0.75570879518492
evm.TU.Ap3.2283,-2.21445253650769
evm.TU.Ap3.2284,-1.05042462876001
evm.TU.Ap3.2285,0.0513490317623317
evm.TU.Ap3.2286,0.216840524640461
evm.TU.Ap3.2287,-0.305923015080002
evm.TU.Ap3.2288,NA
evm.TU.Ap3.2289,-0.466626273130745
evm.TU.Ap3.229,0.285622550542823
evm.TU.Ap3.2290,NA
evm.TU.Ap3.2291,-0.53390619886957
evm.TU.Ap3.2292,0.855282753001776
evm.TU.Ap3.2293,NA
evm.TU.Ap3.2294,0.279627378064539
evm.TU.Ap3.2295,0.382540204993291
evm.TU.Ap3.2296,NA
evm.TU.Ap3.2297,NA
evm.TU.Ap3.2298,-1.31971486724121
evm.TU.Ap3.2299,NA
evm.TU.Ap3.23,NA
evm.TU.Ap3.230,0.0622477388218563
evm.TU.Ap3.2300,NA
evm.TU.Ap3.2301,0.127452354539223
evm.TU.Ap3.2302_evm.TU.Ap3.2304,1.60692271510577
evm.TU.Ap3.2303,NA
evm.TU.Ap3.2305,-2.85673314797328
evm.TU.Ap3.2306,NA
evm.TU.Ap3.2307,0.0538682499369093
evm.TU.Ap3.2308,0.195500852810927
evm.TU.Ap3.2309,-0.404494531399768
evm.TU.Ap3.231,0.162890705673672
evm.TU.Ap3.2310,0.392267749810637
evm.TU.Ap3.2311,1.0875519682839
evm.TU.Ap3.2312,0.318199971115615
evm.TU.Ap3.2313,0.0965076969166628
evm.TU.Ap3.2314,-2.48989723198839
evm.TU.Ap3.2315,1.25152213213276
evm.TU.Ap3.2316,-0.874036426583909
evm.TU.Ap3.2317,-0.959417486683767
evm.TU.Ap3.2318,0.0849542948917724
evm.TU.Ap3.2319,0.161859910063017
evm.TU.Ap3.232,2.08589233304233
evm.TU.Ap3.2320,1.34645484588212
evm.TU.Ap3.2321,NA
evm.TU.Ap3.2322,-1.48570995586202
evm.TU.Ap3.2323,0.0513523069508945
evm.TU.Ap3.2324,-1.07115623194516
evm.TU.Ap3.2325,0.0348063959298827
evm.TU.Ap3.2326,-0.91864976017344
evm.TU.Ap3.2327,0.0513504279216818
evm.TU.Ap3.2328,-0.227202640016725
evm.TU.Ap3.2329,-1.17688863474375
evm.TU.Ap3.233,-0.662680855007272
evm.TU.Ap3.2330,NA
evm.TU.Ap3.2331,-0.30577701109743
evm.TU.Ap3.2332,2.8816801521248
evm.TU.Ap3.2333,0.218425919857486
evm.TU.Ap3.2334,0.824316185264156
evm.TU.Ap3.2335,NA
evm.TU.Ap3.2336,0.0667157236554401
evm.TU.Ap3.2337,1.06233574686954
evm.TU.Ap3.2338,-0.842503806573046
evm.TU.Ap3.2339,1.15967392863675
evm.TU.Ap3.234,-1.668215800091
evm.TU.Ap3.2340,0.596945011678077
evm.TU.Ap3.2341,1.22860754999617
evm.TU.Ap3.2342,0.0604288632118133
evm.TU.Ap3.2343,2.84404007258808
evm.TU.Ap3.2344,0.30482183893934
evm.TU.Ap3.2345,0.195505027403493
evm.TU.Ap3.2346,NA
evm.TU.Ap3.2347,0.195505027403493
evm.TU.Ap3.2348,0.262232987417335
evm.TU.Ap3.2349,2.43092564712437
evm.TU.Ap3.235,0.245268217064187
evm.TU.Ap3.2350,-0.531326160006846
evm.TU.Ap3.2351,0.0513507651449696
evm.TU.Ap3.2352,0.594480886127404
evm.TU.Ap3.2353,NA
evm.TU.Ap3.2354,0.514321454878793
evm.TU.Ap3.2355,-0.0101549796886405
evm.TU.Ap3.2356,0.39387624371333
evm.TU.Ap3.2357,-0.0827638148855112
evm.TU.Ap3.2358,1.15153059645379
evm.TU.Ap3.2359,NA
evm.TU.Ap3.236,0.0513524354329935
evm.TU.Ap3.2360,-0.238159058007317
evm.TU.Ap3.2361,-0.131968023785059
evm.TU.Ap3.2362,1.09406529484474
evm.TU.Ap3.2363,0.842954821148493
evm.TU.Ap3.2364,1.62776731444997
evm.TU.Ap3.2365,-0.742240305228677
evm.TU.Ap3.2366,0.024748755311161
evm.TU.Ap3.2367,0.526429890888332
evm.TU.Ap3.2368,0.0981158502530287
evm.TU.Ap3.2369,-4.36768099045048
evm.TU.Ap3.237,-0.45455483353486
evm.TU.Ap3.2370,-0.110363934453532
evm.TU.Ap3.2371,-0.0963574065443116
evm.TU.Ap3.2372,NA
evm.TU.Ap3.2373,0.0513541057235983
evm.TU.Ap3.2374,0.27114536543511
evm.TU.Ap3.2375_evm.TU.Ap3.2376_evm.TU.Ap3.2377_evm.TU.Ap3.2378,-0.871430057209384
evm.TU.Ap3.2379,0.908137108107046
evm.TU.Ap3.238,3.92221838113463
evm.TU.Ap3.2380,-0.247986338777093
evm.TU.Ap3.2381,6.20486941528289
evm.TU.Ap3.2382,0.111739130152435
evm.TU.Ap3.2383_evm.TU.Ap3.2384,-0.691710390121356
evm.TU.Ap3.2385,1.0061429708563
evm.TU.Ap3.2386,-0.253554325362753
evm.TU.Ap3.2387,0.126063699933558
evm.TU.Ap3.2388,NA
evm.TU.Ap3.2389,-0.715717743566858
evm.TU.Ap3.239,-0.286496953477479
evm.TU.Ap3.2390,4.38937930168124
evm.TU.Ap3.2391,2.06219649995454
evm.TU.Ap3.2392,1.64955198182815
evm.TU.Ap3.2393,0.054454520576302
evm.TU.Ap3.2394,-0.0844499621830448
evm.TU.Ap3.2395,0.117703282736674
evm.TU.Ap3.2396,-0.69945658922251
evm.TU.Ap3.2397,-2.05235530154473
evm.TU.Ap3.2398,NA
evm.TU.Ap3.2399,NA
evm.TU.Ap3.24,-0.657757897612702
evm.TU.Ap3.240,-1.4442898123025
evm.TU.Ap3.2400,0.0399472793594399
evm.TU.Ap3.2401,0.434203563667241
evm.TU.Ap3.2402,0.196437888501702
evm.TU.Ap3.2403,0.0158569531306273
evm.TU.Ap3.2404,-0.272639275640738
evm.TU.Ap3.2405,0.39601282350669
evm.TU.Ap3.2406,NA
evm.TU.Ap3.2407,NA
evm.TU.Ap3.2408,NA
evm.TU.Ap3.2409,NA
evm.TU.Ap3.241,-0.697916164744381
evm.TU.Ap3.2410,0.0513517885994644
evm.TU.Ap3.2411,NA
evm.TU.Ap3.2412,-0.143879087907036
evm.TU.Ap3.2413,-0.0988947454464453
evm.TU.Ap3.2414,NA
evm.TU.Ap3.2415,1.81571437708806
evm.TU.Ap3.2416,0.221978774497293
evm.TU.Ap3.2417,0.554131378382319
evm.TU.Ap3.2418,-1.06442546735285
evm.TU.Ap3.2419,1.87686438215924
evm.TU.Ap3.242,NA
evm.TU.Ap3.2420,2.71030249929126
evm.TU.Ap3.2421,-0.213268524755515
evm.TU.Ap3.2422,0.215578356108581
evm.TU.Ap3.2423,-1.14084262184904
evm.TU.Ap3.2424,NA
evm.TU.Ap3.2425,0.425255867932371
evm.TU.Ap3.2426,-1.2734199745914
evm.TU.Ap3.2427,-0.225213919652211
evm.TU.Ap3.2428,-1.23998988224813
evm.TU.Ap3.2429,0.0878820421627071
evm.TU.Ap3.243,1.67104910978831
evm.TU.Ap3.2430,0.317472046134851
evm.TU.Ap3.2431,-0.678141197234811
evm.TU.Ap3.2432,-0.312812031255325
evm.TU.Ap3.2433,NA
evm.TU.Ap3.2434,0.476815752989934
evm.TU.Ap3.2435,-1.22728465734736
evm.TU.Ap3.2436,1.44790327275871
evm.TU.Ap3.2437,-0.391554546910351
evm.TU.Ap3.2438,0.33186513126786
evm.TU.Ap3.2439,-0.978768629623101
evm.TU.Ap3.244,0.267423026412857
evm.TU.Ap3.2440,2.13985288207164
evm.TU.Ap3.2441,0.305880687943024
evm.TU.Ap3.2442,0.719864030605292
evm.TU.Ap3.2443,0.781416256063128
evm.TU.Ap3.2444,-0.645058025449984
evm.TU.Ap3.2445,-1.70300251537622
evm.TU.Ap3.2446,-0.00194906346812841
evm.TU.Ap3.2447,0.0513541057235983
evm.TU.Ap3.2448,-0.315497584006686
evm.TU.Ap3.2449,1.29833436813422
evm.TU.Ap3.245,0.0840510383408791
evm.TU.Ap3.2450,0.0990009024605741
evm.TU.Ap3.2451,0.463388729419253
evm.TU.Ap3.2452,-0.048213864687863
evm.TU.Ap3.2453,0.62679491799741
evm.TU.Ap3.2454,1.13418788199099
evm.TU.Ap3.2455,-0.0702509947190803
evm.TU.Ap3.2456,0.283583015820676
evm.TU.Ap3.2457,0.440981894523264
evm.TU.Ap3.2458,0.10911535316565
evm.TU.Ap3.2459,3.48602339491904
evm.TU.Ap3.246,-0.491874748004727
evm.TU.Ap3.2460,-4.06877754831179
evm.TU.Ap3.2461,-0.638091862052515
evm.TU.Ap3.2462,0.182888506632239
evm.TU.Ap3.2463,1.22773710617083
evm.TU.Ap3.2464,0.590540871655545
evm.TU.Ap3.2465,-0.83761884796285
evm.TU.Ap3.2466,-4.17676399217556
evm.TU.Ap3.2467,NA
evm.TU.Ap3.2468,1.41750181360173
evm.TU.Ap3.2469,2.1781874523955
evm.TU.Ap3.247,-0.366737022104571
evm.TU.Ap3.2470,1.01791447845923
evm.TU.Ap3.2471,-0.0792333458610353
evm.TU.Ap3.2472,-1.10539349713709
evm.TU.Ap3.2473,0.422827850356137
evm.TU.Ap3.2474,2.12723907329732
evm.TU.Ap3.2475,2.97725205237001
evm.TU.Ap3.2476,1.30139736795377
evm.TU.Ap3.2477,-0.570982202026391
evm.TU.Ap3.2478,-1.96875243065007
evm.TU.Ap3.2479,0.219683310288637
evm.TU.Ap3.248,0.945823757227838
evm.TU.Ap3.2480,NA
evm.TU.Ap3.2481,NA
evm.TU.Ap3.2482,-0.466513357027175
evm.TU.Ap3.2483,0.127474370941187
evm.TU.Ap3.2484,0.126061847302174
evm.TU.Ap3.2485,0.118905528208333
evm.TU.Ap3.2486,-1.14656128041168
evm.TU.Ap3.2487,-1.04896574250581
evm.TU.Ap3.2488,-2.86949321294887
evm.TU.Ap3.2489,0.0513541057235983
evm.TU.Ap3.249,-0.658096387862283
evm.TU.Ap3.2490,0.729073151355297
evm.TU.Ap3.2491,-1.76597062974093
evm.TU.Ap3.2492,0.504718215271703
evm.TU.Ap3.2493,0.235738547232792
evm.TU.Ap3.2494,0.0754771380696144
evm.TU.Ap3.2495,-3.01234653823313
evm.TU.Ap3.2496,-0.408796749024767
evm.TU.Ap3.2497,-1.07421397204008
evm.TU.Ap3.2498,-0.864520678212578
evm.TU.Ap3.2499,-0.265517618366587
evm.TU.Ap3.25,0.267074584308119
evm.TU.Ap3.250,0.286452204794936
evm.TU.Ap3.2500,0.0346574626528281
evm.TU.Ap3.2501,1.02503631640195
evm.TU.Ap3.2502,1.31530223087861
evm.TU.Ap3.2503,-0.567404584302426
evm.TU.Ap3.2504,-0.0627827097100433
evm.TU.Ap3.2505,0.0937158030337346
evm.TU.Ap3.2506,-1.63048239508745
evm.TU.Ap3.2507,-0.784789979775728
evm.TU.Ap3.2508_evm.TU.Ap3.2509,-1.15211636398905
evm.TU.Ap3.251,-0.530973584451416
evm.TU.Ap3.2510,-1.26033891904566
evm.TU.Ap3.2511,NA
evm.TU.Ap3.2512,0.0690277410970839
evm.TU.Ap3.2513,-0.778736346049648
evm.TU.Ap3.2514,-0.00688590918528518
evm.TU.Ap3.2515,-0.330636095069665
evm.TU.Ap3.2516,0.132930683541377
evm.TU.Ap3.252,-0.597135340602444
evm.TU.Ap3.253,-1.65295032682614
evm.TU.Ap3.254,NA
evm.TU.Ap3.255,NA
evm.TU.Ap3.256,-1.38299084693378
evm.TU.Ap3.257,-0.266359069615792
evm.TU.Ap3.258,-0.00186648785405629
evm.TU.Ap3.259,-0.511683446672124
evm.TU.Ap3.26,NA
evm.TU.Ap3.260,0.268440869842633
evm.TU.Ap3.261,-2.30760635703478
evm.TU.Ap3.262,-4.47158611758738
evm.TU.Ap3.263,-0.073271788497818
evm.TU.Ap3.264,-1.11201491040063
