genes,log2FoldChange
evm.TU.Ap2.2420,-1.4202620652979
evm.TU.Ap2.2421,0.227515951573504
evm.TU.Ap2.2422,-0.00616219240863488
evm.TU.Ap2.2423,NA
evm.TU.Ap2.2424,-1.64082255087054
evm.TU.Ap2.2425,-1.06317486595333
evm.TU.Ap2.2426,-0.390237081323747
evm.TU.Ap2.2427,-0.799215129518624
evm.TU.Ap2.2428,0.250646067152109
evm.TU.Ap2.2429,-0.55629755990757
evm.TU.Ap2.243,-1.73344257354807
evm.TU.Ap2.2430,-0.729637755123158
evm.TU.Ap2.2431,-0.203870222017362
evm.TU.Ap2.2432,-1.26398949621426
evm.TU.Ap2.2433,-1.32633793692565
evm.TU.Ap2.2434,-0.689925369832907
evm.TU.Ap2.2435,-0.378261348605763
evm.TU.Ap2.2436,-0.596337872651187
evm.TU.Ap2.2437,-0.211645478919382
evm.TU.Ap2.2438,-0.182063449252463
evm.TU.Ap2.2439_evm.TU.Ap2.2441,0.0697834851260345
evm.TU.Ap2.244,-0.530093879103024
evm.TU.Ap2.2440,NA
evm.TU.Ap2.2442,0.326651197854825
evm.TU.Ap2.2443,0.18679608416044
evm.TU.Ap2.2444,-0.16811550602395
evm.TU.Ap2.2445,0.646028833891774
evm.TU.Ap2.2446_evm.TU.Ap2.2447,0.0903612401768735
evm.TU.Ap2.2448,1.29001931035897
evm.TU.Ap2.2449,-0.731502532367713
evm.TU.Ap2.245,0.167260799680392
evm.TU.Ap2.2450,0.724817358922201
evm.TU.Ap2.2451,0.732491484000361
evm.TU.Ap2.2452,0.0710926411364323
evm.TU.Ap2.2453,NA
evm.TU.Ap2.2454,-0.728644746302998
evm.TU.Ap2.2455,-1.28295687331229
evm.TU.Ap2.2456,1.86270479513911
evm.TU.Ap2.2457,0.0795483082118318
evm.TU.Ap2.2458,-1.66017420074881
evm.TU.Ap2.2459,-0.510989780873139
evm.TU.Ap2.246,-0.211646722769501
evm.TU.Ap2.2460,0.0588812690245205
evm.TU.Ap2.2461,0.578629047916519
evm.TU.Ap2.2462,0.398696060368096
evm.TU.Ap2.2463,0.129681689624405
evm.TU.Ap2.2464,0.881403168760648
evm.TU.Ap2.2465,0.425108296174801
evm.TU.Ap2.2466,-0.1229166315197
evm.TU.Ap2.2467,-1.17386560809017
evm.TU.Ap2.2468,-0.14693519642693
evm.TU.Ap2.2469,NA
evm.TU.Ap2.247,-0.211633025724405
evm.TU.Ap2.2470,NA
evm.TU.Ap2.2471,0.860467627690356
evm.TU.Ap2.2472,-0.712525799712059
evm.TU.Ap2.2473,-0.504028545205283
evm.TU.Ap2.2474,-0.169914050889585
evm.TU.Ap2.2475,0.18680601519933
evm.TU.Ap2.2476,0.573774171678009
evm.TU.Ap2.2477,0.974610248230602
evm.TU.Ap2.2478,0.51983021058023
evm.TU.Ap2.2479,0.485798517576251
evm.TU.Ap2.248,0.186816802779727
evm.TU.Ap2.2480,0.275050411087281
evm.TU.Ap2.2481,-0.392025595010863
evm.TU.Ap2.2482,0.360801141136547
evm.TU.Ap2.2483,0.402585706619656
evm.TU.Ap2.2484,-0.153719661016853
evm.TU.Ap2.2485,0.458201594032105
evm.TU.Ap2.2486,-1.04126282806743
evm.TU.Ap2.2487,-0.0887657160967892
evm.TU.Ap2.2488,-0.566749244248936
evm.TU.Ap2.2489,0.0488349711952636
evm.TU.Ap2.249,NA
evm.TU.Ap2.2490,-0.24764333787292
evm.TU.Ap2.2491,-0.838340786174588
evm.TU.Ap2.2492,0.176108184958906
evm.TU.Ap2.2493,-0.403983433368291
evm.TU.Ap2.2494,0.224151698627659
evm.TU.Ap2.2495,0.351221911892345
evm.TU.Ap2.2496,0.485021688825831
evm.TU.Ap2.2497,0.186798254536714
evm.TU.Ap2.2498,0.177677315868212
evm.TU.Ap2.2499,0.186803379665566
evm.TU.Ap2.25,-0.000761301499001765
evm.TU.Ap2.250,NA
evm.TU.Ap2.2500,-0.0463685291484244
evm.TU.Ap2.2501,-0.0739624228601322
evm.TU.Ap2.2502,1.149162056552
evm.TU.Ap2.2503,-0.661822709611354
evm.TU.Ap2.2504,-0.149438039131959
evm.TU.Ap2.2505,-0.692882702552338
evm.TU.Ap2.2506,0.337971871235955
evm.TU.Ap2.2507,2.85414168595521
evm.TU.Ap2.2508,0.370199466783486
evm.TU.Ap2.2509,-1.01046212847153
evm.TU.Ap2.251,0.620763640643852
evm.TU.Ap2.2510,-1.78280825907863
evm.TU.Ap2.2511,NA
evm.TU.Ap2.2512,-1.66221822420037
evm.TU.Ap2.2513,0.186823093384725
evm.TU.Ap2.2514,-0.403989261595505
evm.TU.Ap2.2515,0.0742520992259793
evm.TU.Ap2.2516,0.397196481293641
evm.TU.Ap2.2517,-0.596337493515547
evm.TU.Ap2.2518,0.998116506776841
evm.TU.Ap2.2519,0
evm.TU.Ap2.252,0.529596493895747
evm.TU.Ap2.2520,NA
evm.TU.Ap2.2521,NA
evm.TU.Ap2.2522,NA
evm.TU.Ap2.2523,0
evm.TU.Ap2.2524,0
evm.TU.Ap2.2525,-0.21163566125817
evm.TU.Ap2.2526,NA
evm.TU.Ap2.2527,0.387749051384175
evm.TU.Ap2.2528,0.595962231847586
evm.TU.Ap2.2529,-0.00553841378270995
evm.TU.Ap2.253,0.18680601519933
evm.TU.Ap2.2530,-1.38069082547195
evm.TU.Ap2.2531,-0.390236559245938
evm.TU.Ap2.2532,-0.211635661258169
evm.TU.Ap2.2533,-0.211635661258169
evm.TU.Ap2.2534,-0.211635900848567
evm.TU.Ap2.2535,0.00573270939583771
evm.TU.Ap2.2536,-0.319508313918147
evm.TU.Ap2.2537,0.424319601394355
evm.TU.Ap2.2538,0.0815433330835141
evm.TU.Ap2.2539,-0.573429182195511
evm.TU.Ap2.254,0.58654916407782
evm.TU.Ap2.2540,-0.382520691332962
evm.TU.Ap2.2541,1.28573594568605
evm.TU.Ap2.2542,-0.21163188972747
evm.TU.Ap2.2543,0
evm.TU.Ap2.2544,-1.50083817870888
evm.TU.Ap2.2545,-0.211633025724406
evm.TU.Ap2.2546,0
evm.TU.Ap2.2547,-0.211640969185293
evm.TU.Ap2.2548,NA
evm.TU.Ap2.2549,-1.04771831728916
evm.TU.Ap2.255,0.443540392028293
evm.TU.Ap2.2550,NA
evm.TU.Ap2.2551,0.567580090633306
evm.TU.Ap2.2552,-0.291842617517681
evm.TU.Ap2.2553,0.981617531847958
evm.TU.Ap2.2554,0.424300976231682
evm.TU.Ap2.2555,1.06032475229711
evm.TU.Ap2.2556,0.539559354005104
evm.TU.Ap2.2557,NA
evm.TU.Ap2.2558,NA
evm.TU.Ap2.2559,0
evm.TU.Ap2.256,0.214815138405549
evm.TU.Ap2.2560,0
evm.TU.Ap2.2561,NA
evm.TU.Ap2.2562,0.331036882828538
evm.TU.Ap2.2563,0
evm.TU.Ap2.2564,-0.797718394288124
evm.TU.Ap2.2565,-0.209805597676472
evm.TU.Ap2.2566,-0.147972785278604
evm.TU.Ap2.2567,1.31128427694145
evm.TU.Ap2.2568,0.47944713853303
evm.TU.Ap2.2569,-0.393338098215794
evm.TU.Ap2.257,0.19797478704484
evm.TU.Ap2.2570,-0.25371793223326
evm.TU.Ap2.2571,-0.00556367612154158
evm.TU.Ap2.2572,0.31368401705215
evm.TU.Ap2.2573,-0.821514694768555
evm.TU.Ap2.2574,0
evm.TU.Ap2.2575,-0.0356331426666349
evm.TU.Ap2.2576,0.534290356323617
evm.TU.Ap2.2577,-0.908163270156894
evm.TU.Ap2.2578,0.297910785217504
evm.TU.Ap2.2579,-0.475916382055033
evm.TU.Ap2.258,0
evm.TU.Ap2.2580,0.363671596315126
evm.TU.Ap2.2581,-0.862556367624682
evm.TU.Ap2.2582,0.323987187794423
evm.TU.Ap2.2583,0.849122419146802
evm.TU.Ap2.2584,0.594143050082755
evm.TU.Ap2.2585,-0.724938071073882
evm.TU.Ap2.2586,0.18679831132884
evm.TU.Ap2.2587,0.395858984708873
evm.TU.Ap2.2588,-0.186534372775587
evm.TU.Ap2.2589,0.196667508078685
evm.TU.Ap2.259,0.0109408517843796
evm.TU.Ap2.2590,0.119465312792183
evm.TU.Ap2.2591,-0.154303124157097
evm.TU.Ap2.2592,0.428790927509129
evm.TU.Ap2.2593,0.241813993682121
evm.TU.Ap2.2594,1.32574955091433
evm.TU.Ap2.2595,-0.718529424862421
evm.TU.Ap2.2596,-1.22451623380799
evm.TU.Ap2.2597,-0.426912881066515
evm.TU.Ap2.2598,-0.780808281790975
evm.TU.Ap2.2599,-0.21163881616821
evm.TU.Ap2.26,-0.132482750790394
evm.TU.Ap2.260,0.391288807262521
evm.TU.Ap2.2600,0.0806286700946748
evm.TU.Ap2.2601,0.905308364430124
evm.TU.Ap2.2602,1.32526989142253
evm.TU.Ap2.2603,1.92968072971639
evm.TU.Ap2.2604,1.12207251897701
evm.TU.Ap2.2605,1.20279823712625
evm.TU.Ap2.2606,1.40940456989377
evm.TU.Ap2.2607,0.655072107306531
evm.TU.Ap2.2608,0.13779968030891
evm.TU.Ap2.2609,0.0226932608409335
evm.TU.Ap2.261,0.395896776375209
evm.TU.Ap2.2610,-0.209504385349279
evm.TU.Ap2.2611,-0.0055385815158043
evm.TU.Ap2.2612,-0.186655363641856
evm.TU.Ap2.2613,NA
evm.TU.Ap2.2614,0.119338348640316
evm.TU.Ap2.2615,-0.695008471585596
evm.TU.Ap2.2616,1.02591577475571
evm.TU.Ap2.2617,-0.197888352364175
evm.TU.Ap2.2618,-0.115010732522177
evm.TU.Ap2.2619,-0.207653002110259
evm.TU.Ap2.262,0.533842096254982
evm.TU.Ap2.2620,-0.18840701473017
evm.TU.Ap2.2621,-0.562896671086692
evm.TU.Ap2.2622,-0.821297780469497
evm.TU.Ap2.2623,-0.903448862884169
evm.TU.Ap2.2624,-0.0494978245833518
evm.TU.Ap2.2625,-0.441012930742502
evm.TU.Ap2.2626,-0.0657928023831583
evm.TU.Ap2.2627,-0.211638536382331
evm.TU.Ap2.2628,-0.953127442206366
evm.TU.Ap2.2629,-1.02041274709293
evm.TU.Ap2.263,-0.777615361815228
evm.TU.Ap2.2630,-1.006863511
evm.TU.Ap2.2631,-1.24285494792497
evm.TU.Ap2.2632,1.08696251365201
evm.TU.Ap2.2633,-0.201274338891439
evm.TU.Ap2.2634,-0.347450655737318
evm.TU.Ap2.2635,-0.0339437381376518
evm.TU.Ap2.2636,-0.197920501111424
evm.TU.Ap2.2637,0
evm.TU.Ap2.2638,NA
evm.TU.Ap2.2639,NA
evm.TU.Ap2.264,1.52108686502864
evm.TU.Ap2.2640,-0.650839168947275
evm.TU.Ap2.2641,NA
evm.TU.Ap2.2642_evm.TU.Ap2.2643,0.681855010305095
evm.TU.Ap2.2644,-0.155927016968093
evm.TU.Ap2.2645,0.190581974173679
evm.TU.Ap2.2646,0.645159728726832
evm.TU.Ap2.2647,-1.47714852247447
evm.TU.Ap2.2648,-0.197883574592832
evm.TU.Ap2.2649,-0.40398361741509
evm.TU.Ap2.265,-0.0456792536719596
evm.TU.Ap2.2650,-0.193179184444298
evm.TU.Ap2.2651,NA
evm.TU.Ap2.2652,NA
evm.TU.Ap2.2653,-0.220549184593404
evm.TU.Ap2.2654,-1.11526534163489
evm.TU.Ap2.2655,0.200197076460788
evm.TU.Ap2.2656,-0.190423352590934
evm.TU.Ap2.2657,-0.112561041841523
evm.TU.Ap2.2658,-2.28859138850111
evm.TU.Ap2.2659,-0.211640932325698
evm.TU.Ap2.266,0.321447571056249
evm.TU.Ap2.2660,-0.368038679713445
evm.TU.Ap2.2661,-0.506671974459369
evm.TU.Ap2.2662_evm.TU.Ap2.2664,0.484871507615421
evm.TU.Ap2.2663,NA
evm.TU.Ap2.2665,-0.383157481291207
evm.TU.Ap2.2666,-0.953370769822028
evm.TU.Ap2.2667,0.077210478525278
evm.TU.Ap2.2668,NA
evm.TU.Ap2.2669,0.450694581858229
evm.TU.Ap2.267,-0.403982907802908
evm.TU.Ap2.2670,0.366122186825664
evm.TU.Ap2.2671,-0.453190894936568
evm.TU.Ap2.2672,-0.7917315030369
evm.TU.Ap2.2673,-0.614090190296744
evm.TU.Ap2.2674,-0.687496940537697
evm.TU.Ap2.2675,0.231269283884444
evm.TU.Ap2.2676,0.0380084110514032
evm.TU.Ap2.2677,0.5591865842187
evm.TU.Ap2.2678,-0.00423196552509216
evm.TU.Ap2.2679,0.703022136883465
evm.TU.Ap2.268,0.390325662122573
evm.TU.Ap2.2680,0.114417508530984
evm.TU.Ap2.2681,0.679862968115239
evm.TU.Ap2.2682,-0.176877727843192
evm.TU.Ap2.2683,0.424011181479127
evm.TU.Ap2.2684,-0.403984501917238
evm.TU.Ap2.2685,0.536458523671451
evm.TU.Ap2.2686,NA
evm.TU.Ap2.2687,NA
evm.TU.Ap2.2688,-0.786752743975565
evm.TU.Ap2.2689,0.851957526876534
evm.TU.Ap2.269_evm.TU.Ap2.270_evm.TU.Ap2.271,0.166330391670163
evm.TU.Ap2.2690,NA
evm.TU.Ap2.2691,-0.197884067340419
evm.TU.Ap2.2692,0.0247938111539946
evm.TU.Ap2.2693,-0.00554834772535924
evm.TU.Ap2.2694,0.186795473064274
evm.TU.Ap2.2695,NA
evm.TU.Ap2.2696,-0.179944978743927
evm.TU.Ap2.2697,0.337965195195123
evm.TU.Ap2.2698,0
evm.TU.Ap2.2699,0
evm.TU.Ap2.27,-0.537687367343674
evm.TU.Ap2.2700,0
evm.TU.Ap2.2701,0.203643945953569
evm.TU.Ap2.2702,0.0249774517746145
evm.TU.Ap2.2703,0.0100899220140393
evm.TU.Ap2.2704,0.797925198417305
evm.TU.Ap2.2705,-0.393898294707091
evm.TU.Ap2.2706,0.284479630258974
evm.TU.Ap2.2707,-0.211636818507907
evm.TU.Ap2.2708,-0.785515613912151
evm.TU.Ap2.2709,0.193710328401544
evm.TU.Ap2.2710,0
evm.TU.Ap2.2711,0.186800744131802
evm.TU.Ap2.2712,-0.270327425955688
evm.TU.Ap2.2713,0.395930869696493
evm.TU.Ap2.2714,0.435998630734038
evm.TU.Ap2.2715,0.540565645062021
evm.TU.Ap2.2716,0.00396853636551585
evm.TU.Ap2.2717,NA
evm.TU.Ap2.2718,0.70827428268158
evm.TU.Ap2.2719,-0.411454636583208
evm.TU.Ap2.272,-0.346323393833289
evm.TU.Ap2.2720,1.35140352247301
evm.TU.Ap2.2721,-0.19788608448255
evm.TU.Ap2.2722,-0.608467972662929
evm.TU.Ap2.2723,-0.805132584410778
evm.TU.Ap2.2724,0.297276563957852
evm.TU.Ap2.2725,-0.81469591003186
evm.TU.Ap2.2726,-0.136148004260652
evm.TU.Ap2.2727,0.898964960603094
evm.TU.Ap2.2728,-0.00552997406827495
evm.TU.Ap2.2729,-0.799302196908239
evm.TU.Ap2.273,1.4793710678606
evm.TU.Ap2.2730,-0.403980938042214
evm.TU.Ap2.2731,0.186817099865021
evm.TU.Ap2.2732,0.594082736021057
evm.TU.Ap2.2733,-0.975194173284436
evm.TU.Ap2.2734,0.198297025936531
evm.TU.Ap2.2735,0.594305558855828
evm.TU.Ap2.2736,-0.709337440769087
evm.TU.Ap2.2737,0.591398095631421
evm.TU.Ap2.2738,NA
evm.TU.Ap2.2739,0.585174417604759
evm.TU.Ap2.274,0.280731181022787
evm.TU.Ap2.2740,0
evm.TU.Ap2.2741,NA
evm.TU.Ap2.2742,0
evm.TU.Ap2.2743,0.920194216200645
evm.TU.Ap2.2744,1.09820146690942
evm.TU.Ap2.2745,1.40790076790666
evm.TU.Ap2.2746,-0.720776196877984
evm.TU.Ap2.2747,-0.19788284276475
evm.TU.Ap2.2748,NA
evm.TU.Ap2.2749,-0.596321883688486
evm.TU.Ap2.275,-0.755408849220441
evm.TU.Ap2.2750,0.645864692640954
evm.TU.Ap2.2751,1.61966464540088
evm.TU.Ap2.2752,0.18680601519933
evm.TU.Ap2.2753,1.47869078920066
evm.TU.Ap2.2754,0.936999597117465
evm.TU.Ap2.2755,-1.18313688404084
evm.TU.Ap2.2756,NA
evm.TU.Ap2.2757,0.0270653663090435
evm.TU.Ap2.2758,0.231650034519544
evm.TU.Ap2.2759,-0.124021252523438
evm.TU.Ap2.276,0.308039880080123
evm.TU.Ap2.2760,0.558564366563386
evm.TU.Ap2.2761,-0.0265601319781785
evm.TU.Ap2.2762,-0.511046071717246
evm.TU.Ap2.2763,-0.0797960498896379
evm.TU.Ap2.2764,-0.424283277547694
evm.TU.Ap2.2765,0.095945742657477
evm.TU.Ap2.2766,-0.0917124811093675
evm.TU.Ap2.2767,0.38333063574054
evm.TU.Ap2.2768,NA
evm.TU.Ap2.2769,0.678312802207421
evm.TU.Ap2.277,NA
evm.TU.Ap2.2770,NA
evm.TU.Ap2.2771,NA
evm.TU.Ap2.2772,0.833700118159991
evm.TU.Ap2.2773,NA
evm.TU.Ap2.2774,0
evm.TU.Ap2.2775,0.73427541734023
evm.TU.Ap2.2776,0
evm.TU.Ap2.2777,0.393227278360443
evm.TU.Ap2.2778,0.634837011468712
evm.TU.Ap2.2779,0.607378397335936
evm.TU.Ap2.278,-0.483998342924687
evm.TU.Ap2.2780,0.39439417460558
evm.TU.Ap2.2781,0.310205282961066
evm.TU.Ap2.2782,0.364519319839525
evm.TU.Ap2.2783,0.283380327952213
evm.TU.Ap2.2784,0.741597441335154
evm.TU.Ap2.2785,-0.695297170978284
evm.TU.Ap2.2786,0.652532862645336
evm.TU.Ap2.2787,0.334175995596556
evm.TU.Ap2.2788,0.126237975503496
evm.TU.Ap2.2789,-0.499250352949442
evm.TU.Ap2.279,-0.00554886593764156
evm.TU.Ap2.2790,-0.331372504882798
evm.TU.Ap2.2791,0.38614990192089
evm.TU.Ap2.2792,0.578807792324188
evm.TU.Ap2.2793,NA
evm.TU.Ap2.2794,0.211835739785557
evm.TU.Ap2.2795,-0.694523893766716
evm.TU.Ap2.2796,0.186803379665566
evm.TU.Ap2.2797,-0.00554023088074517
evm.TU.Ap2.2798,0.186797869007641
evm.TU.Ap2.2799,-0.367938716122727
evm.TU.Ap2.28,0.408138416819731
evm.TU.Ap2.280,-0.113716522157584
evm.TU.Ap2.2800,-0.121658299126048
evm.TU.Ap2.2801,-0.700481354566515
evm.TU.Ap2.2802,0.558247875942605
evm.TU.Ap2.2803,0.0112136593478809
evm.TU.Ap2.2804,0.05406686506255
evm.TU.Ap2.2805,-0.241053831992552
evm.TU.Ap2.2806,0.881231824298443
evm.TU.Ap2.2807,-0.8673295021025
evm.TU.Ap2.2808,-1.06604396800953
evm.TU.Ap2.2809,-1.48806394225424
evm.TU.Ap2.281,-0.211632066350594
evm.TU.Ap2.2810,-0.68199942230978
evm.TU.Ap2.2811,-0.927341944937947
evm.TU.Ap2.2812,-0.709134764559326
evm.TU.Ap2.2813,-0.129110398243037
evm.TU.Ap2.2814,0.0544691784164624
evm.TU.Ap2.2815,0.872033172123529
evm.TU.Ap2.2816,-0.232769859935292
evm.TU.Ap2.2817,-0.356549496466852
evm.TU.Ap2.2818,-0.181598803686171
evm.TU.Ap2.2819,0.62582179009353
evm.TU.Ap2.282,-1.15721570425178
evm.TU.Ap2.2820,0.392962849682143
evm.TU.Ap2.2821,0
evm.TU.Ap2.2822,-0.0635097218989171
evm.TU.Ap2.2823,-0.68607745515245
evm.TU.Ap2.2824,NA
evm.TU.Ap2.2825,0.128948025246233
evm.TU.Ap2.2826,0.311511694837237
evm.TU.Ap2.2827,-0.0727390709961819
evm.TU.Ap2.2828,0.216626373702703
evm.TU.Ap2.2829,-0.696662413561173
evm.TU.Ap2.283,-0.908310245823988
evm.TU.Ap2.2830,1.17294175197176
evm.TU.Ap2.2831,0.288984112781921
evm.TU.Ap2.2832,0.202701159976905
evm.TU.Ap2.2833,1.01997260810181
evm.TU.Ap2.2834,-0.23288001941869
evm.TU.Ap2.2835,0
evm.TU.Ap2.2836,-1.62586927287168
evm.TU.Ap2.2837,-0.504498289797693
evm.TU.Ap2.2838,-1.25550946815891
evm.TU.Ap2.2839,-1.08659732762098
evm.TU.Ap2.284,-1.68647786991407
evm.TU.Ap2.2840,0.680949502701449
evm.TU.Ap2.2841,-0.0716490484702132
evm.TU.Ap2.2842,-0.517250940557686
evm.TU.Ap2.2843,0.252287232944372
evm.TU.Ap2.2844,0.14585496096602
evm.TU.Ap2.2845,-1.27376088450972
evm.TU.Ap2.2846,0.443139380346197
evm.TU.Ap2.2847,-0.203200630379429
evm.TU.Ap2.2848,0.231171852657186
evm.TU.Ap2.2849,0.524443695138259
evm.TU.Ap2.285,-0.878355332631007
evm.TU.Ap2.2850,0.468081605543948
evm.TU.Ap2.2851,-0.591257981274485
evm.TU.Ap2.2852,-1.76801190317229
evm.TU.Ap2.2853,-0.0135036855040532
evm.TU.Ap2.2854,NA
evm.TU.Ap2.2855,NA
evm.TU.Ap2.2856,NA
evm.TU.Ap2.2857,NA
evm.TU.Ap2.2858,NA
evm.TU.Ap2.2859,NA
evm.TU.Ap2.286,-1.13049724684493
evm.TU.Ap2.2860,NA
evm.TU.Ap2.2861,NA
evm.TU.Ap2.2862,NA
evm.TU.Ap2.2863,NA
evm.TU.Ap2.2864,NA
evm.TU.Ap2.2865,NA
evm.TU.Ap2.2866,NA
evm.TU.Ap2.2867,NA
evm.TU.Ap2.2868,NA
evm.TU.Ap2.2869,NA
evm.TU.Ap2.287,-0.657950788214164
evm.TU.Ap2.2870,NA
evm.TU.Ap2.2871,NA
evm.TU.Ap2.2872,NA
evm.TU.Ap2.2873,NA
evm.TU.Ap2.2874,NA
evm.TU.Ap2.2875,NA
evm.TU.Ap2.2876,NA
evm.TU.Ap2.2877,NA
evm.TU.Ap2.2878,NA
evm.TU.Ap2.2879,NA
evm.TU.Ap2.288,0.832894725427728
evm.TU.Ap2.2880,NA
evm.TU.Ap2.2881,NA
evm.TU.Ap2.2882,NA
evm.TU.Ap2.2883,NA
evm.TU.Ap2.2884,-0.58452087318541
evm.TU.Ap2.2885,-0.0726128595193362
evm.TU.Ap2.2886,-0.586532608670437
evm.TU.Ap2.2887,0.305655420437461
evm.TU.Ap2.2888,0.0279457319831846
evm.TU.Ap2.2889,0.0484009044975684
evm.TU.Ap2.289,0.458666761786188
evm.TU.Ap2.2890,-0.211629715786912
evm.TU.Ap2.2891,0.372683987272378
evm.TU.Ap2.2892,0.200400314074923
evm.TU.Ap2.2893,0.0693270584074127
evm.TU.Ap2.2894,-0.221846605828575
evm.TU.Ap2.2895,-0.0249212079401034
evm.TU.Ap2.2896,0.471266763610065
evm.TU.Ap2.2897,-0.79630337350253
evm.TU.Ap2.2898,-0.271355062886164
evm.TU.Ap2.2899,-0.264902530614812
evm.TU.Ap2.29,0.258189414666129
evm.TU.Ap2.290,0.880556955596606
evm.TU.Ap2.2900,0.260600372837799
evm.TU.Ap2.2901,0.293108161700873
evm.TU.Ap2.2902,-0.55116886001185
evm.TU.Ap2.2903,-0.0765233776910894
evm.TU.Ap2.2904,NA
evm.TU.Ap2.2905,-0.140081055829973
evm.TU.Ap2.2906,0.345999266257516
evm.TU.Ap2.2907,0.0263291702294729
evm.TU.Ap2.2908,-0.211623798266199
evm.TU.Ap2.2909,-1.38116933533099
evm.TU.Ap2.291,0.476862300311681
evm.TU.Ap2.2910,-0.864130162662475
evm.TU.Ap2.2911,NA
evm.TU.Ap2.2912,NA
evm.TU.Ap2.2913,-0.211638296791934
evm.TU.Ap2.2914,-2.05347592117512
evm.TU.Ap2.2915,0.259892094087871
evm.TU.Ap2.2916,-0.403980329830607
evm.TU.Ap2.2917,NA
evm.TU.Ap2.2918,-0.136987414111143
evm.TU.Ap2.2919,0.645694843328454
evm.TU.Ap2.292,-0.148436856865599
evm.TU.Ap2.2920,-0.755694163193432
evm.TU.Ap2.2921,0.280007514847377
evm.TU.Ap2.2922,NA
evm.TU.Ap2.2923,NA
evm.TU.Ap2.2924,0.816181530944264
evm.TU.Ap2.2925,NA
evm.TU.Ap2.2926,0.336807269480031
evm.TU.Ap2.2927,0.276920465438202
evm.TU.Ap2.2928,0.110154780059281
evm.TU.Ap2.2929,0.651490186391326
evm.TU.Ap2.293,0.2198134762148
evm.TU.Ap2.2930,-0.0422447900479678
evm.TU.Ap2.2931,0.444965719825689
evm.TU.Ap2.2932,0.602969594756602
evm.TU.Ap2.2933,-0.0055384137827103
evm.TU.Ap2.2934,NA
evm.TU.Ap2.2935,-0.211633025724405
evm.TU.Ap2.2936,0
evm.TU.Ap2.2937,0.883314452780534
evm.TU.Ap2.2938,0.151823024703842
evm.TU.Ap2.2939,0.232806039020441
evm.TU.Ap2.294,0.862245131093311
evm.TU.Ap2.2940,-0.642181812379807
evm.TU.Ap2.2941,0.756449618741145
evm.TU.Ap2.2942,-0.268818187080928
evm.TU.Ap2.2943,NA
evm.TU.Ap2.2944,0.279270791876504
evm.TU.Ap2.2945,1.13851366240409
evm.TU.Ap2.2946,-0.132362442141681
evm.TU.Ap2.2947,-0.533412602988896
evm.TU.Ap2.2948,0.144290295346426
evm.TU.Ap2.2949,-0.29113348321033
evm.TU.Ap2.295,-0.538093123954335
evm.TU.Ap2.2950,-0.00554655997439925
evm.TU.Ap2.2951,0.18680601519933
evm.TU.Ap2.2952,0.395933707958565
evm.TU.Ap2.2953,0.112145485600005
evm.TU.Ap2.2954,0.572022328068606
evm.TU.Ap2.2955,-0.799827947090991
evm.TU.Ap2.2956,0.0430031445734834
evm.TU.Ap2.2957,0.115588692304721
evm.TU.Ap2.2958,0.247781287737968
evm.TU.Ap2.2959,1.34939896010622
evm.TU.Ap2.296,-0.325893322048133
evm.TU.Ap2.2960,-0.00553841378271007
evm.TU.Ap2.2961,0.18680601519933
evm.TU.Ap2.2962,NA
evm.TU.Ap2.2963,-0.390238101077495
evm.TU.Ap2.2964,0.395913728594127
evm.TU.Ap2.2965,0.18680601519933
evm.TU.Ap2.2966,-0.933527559051155
evm.TU.Ap2.2967,0.18680601519933
evm.TU.Ap2.2968,-0.302614635377229
evm.TU.Ap2.2969,-0.199172569512971
evm.TU.Ap2.297,0.368330733564145
evm.TU.Ap2.2970,0.919247970463678
evm.TU.Ap2.2971,NA
evm.TU.Ap2.2972,NA
evm.TU.Ap2.2973,NA
evm.TU.Ap2.2974,1.51996325653764
evm.TU.Ap2.2975,-0.44633982892266
evm.TU.Ap2.2976,0.18679831132884
evm.TU.Ap2.2977,-0.797841847851469
evm.TU.Ap2.2978,-0.390239280344563
evm.TU.Ap2.2979,0.162847264009306
evm.TU.Ap2.298,-0.649143319727627
evm.TU.Ap2.2980,NA
evm.TU.Ap2.2981,0.644183462679475
evm.TU.Ap2.2982,0.296376805225906
evm.TU.Ap2.2983,0.207662530983919
evm.TU.Ap2.2984,0.483690328686016
evm.TU.Ap2.2985,0.198251127817716
evm.TU.Ap2.2986,0.500274828221653
evm.TU.Ap2.2987,0.08933809189398
evm.TU.Ap2.2988,-0.0208174191151049
evm.TU.Ap2.2989,NA
evm.TU.Ap2.299,-0.616410834567196
evm.TU.Ap2.2990,NA
evm.TU.Ap2.2991,0
evm.TU.Ap2.2992,0.245100614821282
evm.TU.Ap2.2993,0
evm.TU.Ap2.2994,0.151116580452862
evm.TU.Ap2.2995,0.839102381669811
evm.TU.Ap2.2996,0
evm.TU.Ap2.2997,0.186801149593407
evm.TU.Ap2.2998,0.249844776128564
evm.TU.Ap2.2999,-0.375506503566321
evm.TU.Ap2.3,-2.14060401393697
evm.TU.Ap2.30,0
evm.TU.Ap2.300,0.395925641682716
evm.TU.Ap2.3000,-0.152418893583884
evm.TU.Ap2.3001,2.91136544925549
evm.TU.Ap2.3002,-0.0754242325179823
evm.TU.Ap2.3003,-0.390239186162767
evm.TU.Ap2.3004,-1.82908574020004
evm.TU.Ap2.3005,-0.811700985158457
evm.TU.Ap2.3006,-2.25065320756426
evm.TU.Ap2.3007,-0.599666146838674
